state,constituency,state_key,constituency_key,exists_in_election_master,exists_in_frontend_constituencies,exists_in_geojson,exists_in_delimitation_reference,has_election_data,has_demographic_data,demographic_source_type,data_quality_label,nfhs5_coverage_share,change_coverage_share,districts_used,districts_missing,winner_2019,winner_2024,winner_party_2019,winner_party_2024,bjp_vote_share_2019,bjp_vote_share_2024,inc_vote_share_2019,inc_vote_share_2024,bjp_swing_2019_2024,inc_swing_2019_2024,margin_2024,priority_rank,priority_reason,completion_category,completion_priority,fields_to_fill,notes
Uttar Pradesh,Farrukhabad,UTTAR PRADESH,FARRUKHABAD,True,True,True,True,True,True,generated,high,1.0,1.0,BULANDSHAHAR→Bulandshahr,,Mukesh Rajput,MUKESH RAJPUT,BJP,BJP,56.82020992010592,47.20118321445085,5.509530356856204,0.0,-9.619026705655068,-5.509530356856204,0.2590458060309899,72.0,closest_2024,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Fatehpur,UTTAR PRADESH,FATEHPUR,True,True,True,True,True,True,generated,high,1.0,1.0,FATEHPUR→Fatehpur (NFHS-4 proxy),,NIRANJAN JYOTI,NARESH CHANDRA UTTAM PATEL,BJP,SP,54.23631372436294,42.19987641651249,6.331306801577149,0.0,-12.036437307850449,-6.331306801577149,2.9991580423219233,175.0,seat_flip,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Fatehpur Sikri,UTTAR PRADESH,FATEHPUR SIKRI,True,True,True,True,True,True,generated,high,1.0,1.0,AGRA→Agra; BAHRAICH→Bahraich (NFHS-4 proxy),,RAJKUMAR CHAHAR,RAJKUMAR CHAHAR,BJP,BJP,64.32496328885571,43.09383022854408,16.59179810847215,38.89668376597319,-21.231133060311635,22.304885657501035,4.197146462570892,94.0,top_bjp_loss,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Firozabad,UTTAR PRADESH,FIROZABAD,True,True,True,True,True,True,generated,high,0.8,0.8,FIROZABAD→Firozabad; BAHRAICH→Bahraich (NFHS-4 proxy),GHAZIPUR,Dr. Chandra Sen Jadon,AKSHAYA YADAV,BJP,SP,46.08557199502541,40.97594500476837,,,-5.109626990257041,,8.065774643817008,176.0,seat_flip,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Gautam Buddha Nagar,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,True,True,True,True,True,False,election_only,election_only,,,,,Dr. MAHESH SHARMA,DR. MAHESH SHARMA,BJP,BJP,59.64397911772983,59.68569011246525,3.0207071026137298,0.0,0.0417109947354248,-3.0207071026137298,38.92672364608933,,,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Uttar Pradesh,Ghaziabad,UTTAR PRADESH,GHAZIABAD,True,True,True,True,True,True,generated,high,1.0,1.0,GHAZIABAD→Ghaziabad; MAU→Mau (NFHS-4 proxy); SITAPUR→Sitapur (NFHS-4 proxy),,Vijay Kumar Singh,ATUL GARG,BJP,BJP,61.95672423474341,58.089810463605886,7.343209643308827,35.17372469277694,-3.8669137711375257,27.830515049468115,22.916085770828943,,,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Ghazipur,UTTAR PRADESH,GHAZIPUR,True,True,True,True,True,True,generated,high,1.0,1.0,BUDAUN→Budaun,,AFZAL ANSARI,AFZAL ANSARI,BSP,SP,40.401509731582166,35.99455031419815,1.793914222427636,0.0,-4.406959417384016,-1.793914222427636,10.828345304025513,179.0,seat_flip,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Ghosi,UTTAR PRADESH,GHOSI,True,True,True,True,True,True,generated,high,1.0,1.0,MAU→Mau (NFHS-4 proxy); RAE BARELI→Rae Bareli,,ATUL KUMAR SINGH,RAJEEV RAI,BSP,SP,39.55719809498931,0.0,2.0873419175108983,0.0,-39.55719809498931,-2.0873419175108983,14.161690958551702,35.0,seat_flip;top_bjp_loss,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Gonda,UTTAR PRADESH,GONDA,True,True,True,True,True,True,generated,high,1.0,1.0,GONDA→Gonda (NFHS-4 proxy),,KIRTI VARDHAN SINGH ALIAS RAJA BHAIYA,KIRTIVARDHAN SINGH,BJP,BJP,55.009872095742,49.77080106287859,2.780423807338258,0.0,-5.239071032863407,-2.780423807338258,4.850957724130119,,,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Gorakhpur,UTTAR PRADESH,GORAKHPUR,True,True,True,False,True,False,election_only,election_only,,,,,Ravindra Shyamnarayan Shukla alias Ravi Kishan,RAVINDRA SHUKLA ALIAS RAVI KISHAN,BJP,BJP,60.53527035753629,50.747349518759755,1.9391626956826364,0.0,-9.787920838776536,-1.9391626956826364,8.967847728672496,,,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Uttar Pradesh,Hamirpur,UTTAR PRADESH,HAMIRPUR,True,True,True,True,True,True,generated,high,1.0,1.0,MAHOBA→Mahoba (NFHS-4 proxy),,KUNWAR PUSHPENDRA SINGH CHANDEL,AJENDRA SINGH LODHI,BJP,SP,52.77423475239911,43.75992446868508,10.509846959656004,0.0,-9.014310283714032,-10.509846959656004,0.2357215419362788,17.0,seat_flip;closest_2024,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Hardoi,UTTAR PRADESH,HARDOI,True,True,True,True,True,True,generated,high,1.0,1.0,BALLIA→Ballia (NFHS-4 proxy); HARDOI→Hardoi (NFHS-4 proxy),,Jai Prakash,JAI PRAKASH,BJP,BJP,53.7221599193614,44.249697304647874,1.888501623551616,0.0,-9.472462614713528,-1.888501623551616,2.5320966152660276,,,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Hathras,UTTAR PRADESH,HATHRAS,True,True,True,True,True,True,generated,high,1.0,1.0,MAHAMAYA NAGAR→Mahamaya Nagar; BULANDSHAHAR→Bulandshahr,,RAJVIR DILER,ANOOP PRADHAN BALMIKI,BJP,BJP,59.48905236400434,51.2363307226245,2.079989985169009,0.0,-8.252721641379836,-2.079989985169009,22.84228609428107,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Jalaun,UTTAR PRADESH,JALAUN,True,True,True,False,True,False,election_only,election_only,,,,,BHANU PRATAP SINGH VERMA,NARAYAN DAS AHIRWAR,BJP,SP,51.48550163502086,42.18808821301936,7.930050311738078,0.0,-9.297413422001496,-7.930050311738078,4.774174918441844,189.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Uttar Pradesh,Jaunpur,UTTAR PRADESH,JAUNPUR,True,True,True,False,True,False,election_only,election_only,,,,,SHYAM SINGH YADAV,BABU SINGH KUSHWAHA,BSP,SP,42.29963522868355,37.193634347079474,2.612304593658591,0.0,-5.106000881604075,-2.612304593658591,9.015799772733049,191.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Uttar Pradesh,Jhansi,UTTAR PRADESH,JHANSI,True,True,True,True,True,True,generated,high,1.0,1.0,LALITPUR→Lalitpur (NFHS-4 proxy),,Anurag Sharma,ANURAG SHARMA,BJP,BJP,58.6051025063546,50.00456354409181,6.237933506651507,42.57149190224454,-8.600538962262789,36.33355839559303,7.43307164184727,98.0,top_inc_gain,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Kairana,UTTAR PRADESH,KAIRANA,True,True,True,True,True,True,generated,high,0.8,0.8,MUZAFFARNAGAR→Muzaffarnagar; ALLAHABAD→Allahabad (NFHS-4 proxy); SITAPUR→Sitapur (NFHS-4 proxy),GHAZIPUR,Pradeep Kumar,IQRA CHOUDHARY,BJP,SP,50.43926099175569,42.49809688036555,6.170115662423369,0.0,-7.941164111390137,-6.170115662423369,6.400779399262454,195.0,seat_flip,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Kaiserganj,UTTAR PRADESH,KAISERGANJ,True,True,True,True,True,True,generated,high,1.0,1.0,BAHRAICH→Bahraich (NFHS-4 proxy); GONDA→Gonda (NFHS-4 proxy),,Brijbhusan Sharan Singh,KARAN BHUSHAN SINGH,BJP,BJP,59.23761972692072,53.78622896735615,3.783574485428979,0.0,-5.451390759564568,-3.783574485428979,14.014042005500428,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Kannauj,UTTAR PRADESH,KANNAUJ,True,True,True,False,True,False,election_only,election_only,,,,,SUBRAT PATHAK,AKHILESH YADAV,BJP,SP,49.372115290189534,38.70563533752165,,,-10.666479952667885,,14.034929255489049,198.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Uttar Pradesh,Kanpur,UTTAR PRADESH,KANPUR,True,True,True,False,True,False,election_only,election_only,,,,,Satyadev Pachauri,RAMESH AWASTHI,BJP,BJP,55.62756081300697,49.92754080478163,37.12992026040517,47.56467236724078,-5.700020008225344,10.43475210683561,2.362868437540847,,,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Uttar Pradesh,Kaushambi,UTTAR PRADESH,KAUSHAMBI,True,True,True,True,True,True,generated,high,1.0,1.0,PRATAPGARH→Pratapgarh (NFHS-4 proxy),,VINOD KUMAR SONKAR,PUSHPENDRA SAROJ,BJP,SP,39.30563052754511,40.20918848066389,1.687331569581646,0.0,0.9035579531187778,-1.687331569581646,10.29832690827272,202.0,seat_flip,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Kheri,UTTAR PRADESH,KHERI,True,True,True,True,True,True,generated,high,1.0,1.0,HARDOI→Hardoi (NFHS-4 proxy); KUSHI NAGAR→Kushinagar (NFHS-4 proxy),,Ajay Kumar,UTKARSH VERMA 'MADHUR',BJP,SP,53.62984533633628,43.106450770134806,8.107525557334647,0.0,-10.523394566201477,-8.107525557334647,2.8292533372233564,208.0,seat_flip,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Kushi Nagar,UTTAR PRADESH,KUSHI NAGAR,True,True,True,False,True,False,election_only,election_only,,,,,VIJAY KUMAR DUBEY,VIJAY KUMAR DUBAY,BJP,BJP,56.69256122539091,47.78835021004495,13.87794518557767,0.0,-8.904211015345957,-13.87794518557767,7.569762782015083,,,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Uttar Pradesh,Lalganj,UTTAR PRADESH,LALGANJ,True,True,True,False,True,False,election_only,election_only,,,,,Sangeeta Azad,DAROGA PRASAD SAROJ,BSP,SP,37.188725837212985,32.38226975657689,1.835372404660576,0.0,-4.806456080636096,-1.835372404660576,11.462890582178474,216.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Uttar Pradesh,Lucknow,UTTAR PRADESH,LUCKNOW,True,True,True,True,True,True,generated,high,1.0,1.0,DEORIA→Deoria (NFHS-4 proxy),,Rajnath Singh,RAJ NATH SINGH,BJP,BJP,56.70015092548222,53.89333375553702,16.123588712386187,0.0,-2.806817169945198,-16.123588712386187,11.888464339620649,,,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Machhlishahr,UTTAR PRADESH,MACHHLISHAHR,True,True,True,True,True,False,election_only,election_only,0.0,0.0,,VARANASI,Bholanath (B.P. Saroj),PRIYA SAROJ,BJP,SP,47.19153561852308,39.19031227389315,,,-8.001223344629935,,3.381874473498278,220.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Uttar Pradesh,Maharajganj,UTTAR PRADESH,MAHARAJGANJ,True,True,True,False,True,False,election_only,election_only,,,,,PANKAJ CHOUDHARY,PANKAJ CHAUDHARY,BJP,BJP,59.201200408177904,48.85038716974087,5.910429075829152,45.921644081420894,-10.350813238437034,40.011215005591744,2.928743088319976,103.0,top_inc_gain,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Uttar Pradesh,Mainpuri,UTTAR PRADESH,MAINPURI,True,True,True,False,True,False,election_only,election_only,,,,,MULAYAM SINGH YADAV,DIMPLE YADAV,SP,SP,44.08899784745392,35.75740670638162,,,-8.331591141072295,,21.02814866258511,,,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Uttar Pradesh,Mathura,UTTAR PRADESH,MATHURA,True,True,True,True,True,True,generated,high,0.75,0.75,MATHURA→Mathura,GHAZIPUR,HEMA MALINI,HEMAMALINI DHARMENDRA DEOL,BJP,BJP,60.875499101775496,53.295661859513544,2.5467679787727016,22.638096810393648,-7.579837242261952,20.091328831620945,30.657565049119896,,,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Meerut,UTTAR PRADESH,MEERUT,True,True,True,True,True,True,generated,high,1.0,1.0,MEERUT→Meerut,,RAJENDRA AGARWAL,ARUN GOVIL,BJP,BJP,48.18955404126723,46.213843966785035,2.8344813809125684,0.0,-1.975710074482194,-2.8344813809125684,0.8951533177333388,75.0,closest_2024,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Mirzapur,UTTAR PRADESH,MIRZAPUR,True,True,True,True,True,True,generated,high,1.0,1.0,AZAMGARH→Azamgarh (NFHS-4 proxy),,Anupriya Singh Patel,ANUPRIYA PATEL,ADAL,ADAL,,,8.251026858376955,0.0,,-8.251026858376955,3.42046580212682,,,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Misrikh,UTTAR PRADESH,MISRIKH,True,True,True,True,True,True,generated,high,1.0,1.0,BAHRAICH→Bahraich (NFHS-4 proxy); HARDOI→Hardoi (NFHS-4 proxy),,Ashok Kumar Rawat,ASHOK KUMAR RAWAT,BJP,BJP,52.05470512375958,45.15434184772948,2.581652491360401,0.0,-6.900363276030106,-2.581652491360401,3.175526600715024,,,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Mohanlalganj,UTTAR PRADESH,MOHANLALGANJ,True,True,True,False,True,False,election_only,election_only,,,,,Kaushal Kishore,R. K. CHAUDHARY,BJP,SP,49.62208391028943,43.38278212235345,4.731355063114665,0.0,-6.239301787935986,-4.731355063114665,5.103045332977118,226.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Uttar Pradesh,Moradabad,UTTAR PRADESH,MORADABAD,True,True,True,True,True,True,generated,high,1.0,1.0,MORADABAD→Moradabad; PILIBHIT→Pilibhit (NFHS-4 proxy),,Dr. S.T. HASAN,RUCHI VIRA,SP,SP,43.01477297719711,41.428243004710936,4.616886834096861,0.0,-1.5865299724861757,-4.616886834096861,8.242147468993167,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Muzaffarnagar,UTTAR PRADESH,MUZAFFARNAGAR,True,True,True,True,True,True,generated,high,1.0,1.0,MUZAFFARNAGAR→Muzaffarnagar; BALRAMPUR→Balrampur (NFHS-4 proxy); MATHURA→Mathura; PRATAPGARH→Pratapgarh (NFHS-4 proxy),,Sanjeev Kumar Balyan,HARENDRA SINGH MALIK,BJP,SP,49.460765763474825,41.35179559253117,,,-8.108970170943657,,2.287263284659147,229.0,seat_flip,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Nagina,UTTAR PRADESH,NAGINA,True,True,True,True,True,True,generated,high,1.0,1.0,BIJNOR→Bijnor; GORAKHPUR→Gorakhpur (NFHS-4 proxy); MUZAFFARNAGAR→Muzaffarnagar,,GIRISH CHANDRA,CHANDRASHEKHAR,BSP,ASPKR,39.77845493018022,36.06091263084201,1.985822066538809,0.0,-3.7175422993382057,-1.985822066538809,15.127588751856337,233.0,seat_flip,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Phulpur,UTTAR PRADESH,PHULPUR,True,True,True,False,True,False,election_only,election_only,,,,,Keshari Devi Patel,PRAVEEN PATEL,BJP,BJP,55.68196222588414,44.59886640442087,3.3489873609231307,0.0,-11.083095821463274,-3.3489873609231307,0.4268720487493453,76.0,closest_2024,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Uttar Pradesh,Pilibhit,UTTAR PRADESH,PILIBHIT,True,True,True,True,True,True,generated,high,1.0,1.0,KUSHI NAGAR→Kushinagar (NFHS-4 proxy); PILIBHIT→Pilibhit (NFHS-4 proxy),,Feroze Varun Gandhi,JITIN PRASADA,BJP,BJP,59.37599286694888,52.298511473822664,,,-7.077481393126213,,14.206936233953831,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Pratapgarh,UTTAR PRADESH,PRATAPGARH,True,True,True,True,True,True,generated,high,1.0,1.0,PRATAPGARH→Pratapgarh (NFHS-4 proxy),,SANGAM LAL GUPTA,SHIV PAL SINGH PATEL (DR. S P SINGH),BJP,SP,47.6995402688416,39.66333364298925,8.42887833250425,0.0,-8.036206625852351,-8.42887833250425,6.989004399929058,245.0,seat_flip,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Rae Bareli,UTTAR PRADESH,RAE BARELI,True,True,True,False,True,False,election_only,election_only,,,,,SONIA GANDHI,RAHUL GANDHI,INC,INC,38.363955783491,28.6387181142762,55.80456436556654,66.1697871189807,-9.7252376692148,10.365222753414152,37.53106900470449,276.0,major_constituency,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Uttar Pradesh,Rampur,UTTAR PRADESH,RAMPUR,True,True,True,True,True,True,generated,high,1.0,1.0,BULANDSHAHAR→Bulandshahr; GAUTAM BUDDHA NAGAR→Gautam Buddha Nagar; MAU→Mau (NFHS-4 proxy); RAMPUR→Rampur,,Mohammad Azam Khan,MOHIBBULLAH,SP,SP,42.338684972773656,40.706285334151445,3.2998686989888975,0.0,-1.6323996386222106,-3.2998686989888975,9.03170092523441,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Robertsganj,UTTAR PRADESH,ROBERTSGANJ,True,True,True,True,True,True,generated,medium,0.5,0.5,MUZAFFARNAGAR→Muzaffarnagar,SONBHADRA,PAKAURI LAL KOL,CHHOTELAL,ADAL,SP,,,3.5687001852700684,0.0,,-3.5687001852700684,12.801212427380657,250.0,seat_flip,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Saharanpur,UTTAR PRADESH,SAHARANPUR,True,True,True,True,True,True,generated,high,1.0,1.0,GONDA→Gonda (NFHS-4 proxy); KHERI→Kheri; LUCKNOW→Lucknow; SULTANPUR→Sultanpur,,HAJI FAZLUR REHMAN,IMRAN MASOOD,BSP,INC,39.920730410328105,39.32026792359216,16.8109334229622,44.56991105815178,-0.6004624867359425,27.75897763518958,5.249643134559619,252.0,seat_flip,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Salempur,UTTAR PRADESH,SALEMPUR,True,True,True,True,True,False,election_only,election_only,0.0,0.0,,GHAZIPUR,RAVINDER,RAMASHANKAR RAJBHAR,BJP,SP,50.72421351128108,43.810295172461906,2.9661209862571787,0.0,-6.9139183388191725,-2.9661209862571787,0.3894863750624111,21.0,seat_flip;closest_2024,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Uttar Pradesh,Sambhal,UTTAR PRADESH,SAMBHAL,True,True,True,True,True,True,generated,high,1.0,1.0,MORADABAD→Moradabad; ALLAHABAD→Allahabad (NFHS-4 proxy); BAHRAICH→Bahraich (NFHS-4 proxy); PRATAPGARH→Pratapgarh (NFHS-4 proxy),,DR. SHAFIQUR REHMAN BARQ,ZIA UR REHMAN,SP,SP,40.82743189724446,37.629572973004635,1.0228404799787745,0.0,-3.1978589242398243,-1.0228404799787745,10.16700655992596,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Sant Kabir Nagar,UTTAR PRADESH,SANT KABIR NAGAR,True,True,True,False,True,False,election_only,election_only,,,,,PRAVEEN KUMAR NISHAD,LAXMIKANT PAPPU NISHAD,BJP,SP,43.96721804794102,37.25478875588571,12.084559757003545,0.0,-6.712429292055305,-12.084559757003545,8.446648741479578,255.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Uttar Pradesh,Shahjahanpur,UTTAR PRADESH,SHAHJAHANPUR,True,True,True,True,True,True,generated,high,1.0,1.0,BALLIA→Ballia (NFHS-4 proxy),,Arun Kumar Sagar,ARUN KUMAR SAGAR,BJP,BJP,58.08590262503193,47.49715923205508,2.9745640754132885,0.0,-10.588743392976845,-2.9745640754132885,4.43776835039931,,,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Uttar Pradesh,Shrawasti,UTTAR PRADESH,SHRAWASTI,True,True,True,True,True,True,generated,high,1.0,1.0,BALRAMPUR→Balrampur (NFHS-4 proxy),,RAM SHIROMANI,RAM SHIROMANI VERMA,BSP,SP,43.77612193294531,41.50696397994129,5.8216241209941355,0.0,-2.2691579530040187,-5.8216241209941355,7.326416493395307,258.0,seat_flip,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
