state,lok_sabha_no,lok_sabha_constituency,assembly_no,assembly_constituency,district,district_role,match_method,mapping_confidence,matched_assembly_no,matched_assembly_constituency,source,notes
Uttarakhand,4,"Nainital- Udham singh Nagar         Kaladhungi, 62-Jaspur, 63-Kashipur, 64-Bajpur (SC), 65-Gadarpur, 66-",57.0,Bhimtal,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Uttarakhand,4,"Nainital- Udham singh Nagar         Kaladhungi, 62-Jaspur, 63-Kashipur, 64-Bajpur (SC), 65-Gadarpur, 66-",58.0,Nainital,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Uttarakhand,4,"Nainital- Udham singh Nagar         Kaladhungi, 62-Jaspur, 63-Kashipur, 64-Bajpur (SC), 65-Gadarpur, 66-",59.0,Haldwani,NAINITAL,secondary,by_exact_name,medium,5,Haldwani Tehsil,delimitation_order_2008,
Uttarakhand,4,"Nainital- Udham singh Nagar         Kaladhungi, 62-Jaspur, 63-Kashipur, 64-Bajpur (SC), 65-Gadarpur, 66-",60.0,Rudrapur,UDHAMSINGH NAGAR,primary,by_substring,medium,23,"Matkota, 24-Kalyanpur of 2-Rudrapur KC, Tanda Forest Range",delimitation_order_2008,
Uttarakhand,4,"Nainital- Udham singh Nagar         Kaladhungi, 62-Jaspur, 63-Kashipur, 64-Bajpur (SC), 65-Gadarpur, 66-",67.0,Kichha,UDHAMSINGH NAGAR,primary,by_substring,medium,1,Kichha KC of 3-Kichha Tehsil,delimitation_order_2008,
Uttarakhand,4,"Nainital- Udham singh Nagar         Kaladhungi, 62-Jaspur, 63-Kashipur, 64-Bajpur (SC), 65-Gadarpur, 66-",68.0,Sitarganj,UDHAMSINGH NAGAR,primary,by_exact_name,medium,13,"Sitarganj of 1-Sitarganj KC, Sitarganj MB & Shaktigarh TAC of 2",delimitation_order_2008,
Uttarakhand,4,"Nainital- Udham singh Nagar         Kaladhungi, 62-Jaspur, 63-Kashipur, 64-Bajpur (SC), 65-Gadarpur, 66-",69.0,Nanak Matta,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Uttarakhand,4,"Nainital- Udham singh Nagar         Kaladhungi, 62-Jaspur, 63-Kashipur, 64-Bajpur (SC), 65-Gadarpur, 66-",70.0,Khatima,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Uttarakhand,5,Hardwar,18.0,Dharampur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Uttarakhand,5,Hardwar,23.0,Doiwala,UDHAMSINGH NAGAR,secondary,by_number,high,23,"Matkota, 24-Kalyanpur of 2-Rudrapur KC, Tanda Forest Range",delimitation_order_2008,
Uttarakhand,5,Hardwar,24.0,Rishikesh,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Uttarakhand,5,Hardwar,25.0,Hardwar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Uttarakhand,5,Hardwar,27.0,Jwalapur,HARDWAR,primary,by_substring,medium,11,"Annekihetampur, 12-Aurangabad of Jwalapur KC, Ward Nos. 21",delimitation_order_2008,
Uttarakhand,5,Hardwar,28.0,Bhagwanpur,HARDWAR,primary,by_substring,medium,17,"Latifpur Khubbanpur, 21-Bhagwanpur, 22-Hallumajra of",delimitation_order_2008,
Uttarakhand,5,Hardwar,29.0,Jhabrera,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Uttarakhand,5,Hardwar,30.0,Pirankaliyar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Uttarakhand,5,Hardwar,31.0,Roorkee,HARDWAR,primary,by_exact_name,medium,1,Roorkee Tehsil & KC Khanpur of 3-Laksar Tehsil,delimitation_order_2008,
Uttarakhand,5,Hardwar,32.0,Khanpur,HARDWAR,primary,by_substring,medium,1,Roorkee Tehsil & KC Khanpur of 3-Laksar Tehsil,delimitation_order_2008,
Uttarakhand,5,Hardwar,33.0,Manglaur,NAINITAL,secondary,by_number,high,33,"Bagar, 34-Syat, 35-Tallakota, 36-Saurh, 37-Amgarhi of Bagar",delimitation_order_2008,
Uttarakhand,5,Hardwar,34.0,Laksar,HARDWAR,primary,by_substring,medium,1,Roorkee Tehsil & KC Khanpur of 3-Laksar Tehsil,delimitation_order_2008,
Uttarakhand,5,Hardwar,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
West Bengal,1,COOCHBEHAR,2.0,MATHABHANGA,BANKURA,secondary,by_number,high,2,CDB Barjora,delimitation_order_2008,
West Bengal,1,COOCHBEHAR,3.0,COOCHBEHAR UTTAR,BARDHAMAN,secondary,by_number,high,3,"Kanksa, Trilokchandrapur, Bankati and Bidbehar GPs of",delimitation_order_2008,
West Bengal,1,COOCHBEHAR,5.0,SITALKUCHI,NORTH 24 PARGANAS,secondary,by_number,high,5,"Bandipur, Bilkanda-I, Bilkanda-II and Patulia GPs of CDB",delimitation_order_2008,
West Bengal,1,COOCHBEHAR,6.0,SITAI,COOCHBEHAR,primary,by_number,high,6,"SITAI (SC) 1. CDB Sitai and 2. Bara Atiabari-I, Bara Atiabari-II, Bara",delimitation_order_2008,
West Bengal,1,COOCHBEHAR,7.0,DINHATA,COOCHBEHAR,primary,by_number,high,7,"DINHATA 1CDB Dinhata-II, 2. Bhetaguri-I, Dinhata Gram-I, Dinhata",delimitation_order_2008,
West Bengal,1,COOCHBEHAR,8.0,NATABARI,COOCHBEHAR,primary,by_number,high,8,"NATABARI 1. Deoanhat, Dauaguri, Guriahati-I, Guriahati-II, Jiranpur and",delimitation_order_2008,
West Bengal,2,"ALIPURDUARS (ST) 9. TUFANGANJ, 10. KUMARGRAM (ST), 11. KALCHINI (ST), 12",13.0,FALAKATA,JALPAIGURI,primary,by_number,high,13,FALAKATA (SC) 1. CDB Falakata and 2. Purba Kanthalbari GP of CDB,delimitation_order_2008,
West Bengal,2,"ALIPURDUARS (ST) 9. TUFANGANJ, 10. KUMARGRAM (ST), 11. KALCHINI (ST), 12",14.0,MADARIHAT,JALPAIGURI,primary,by_number,high,14,MADARIHAT (ST) 1. CDB Madarihat and 2. Binnaguri and Sakoyajhora-I GPs of,delimitation_order_2008,
West Bengal,2,"ALIPURDUARS (ST) 9. TUFANGANJ, 10. KUMARGRAM (ST), 11. KALCHINI (ST), 12",21.0,NAGRAKATA,JALPAIGURI,primary,by_number,high,21,"NAGRAKATA (ST) 1. CDB Nagrakata, 2. CDB Matiali, 3. Banarhat-II and",delimitation_order_2008,
West Bengal,3,JALPAIGURI,1.0,MEKLIGANJ,COOCHBEHAR,secondary,by_number,high,1,"MEKLIGANJ (SC) 1. CDB Haldibari, 2. Haldibari (M), 3. CDB Mekliganj and 4",delimitation_order_2008,
West Bengal,3,JALPAIGURI,15.0,DHUPGURI,JALPAIGURI,primary,by_number,high,15,"DHUPGURI (SC) 1. Banarhat-I, Barogharia, Gadhearkuthi, Gadong-I, Gadong-II",delimitation_order_2008,
West Bengal,3,JALPAIGURI,16.0,MAYNAGURI,JALPAIGURI,primary,by_number,high,16,MAYNAGURI (SC) 1. CDB Maynaguri,delimitation_order_2008,
West Bengal,3,JALPAIGURI,17.0,JALPAIGURI,JALPAIGURI,primary,by_number,high,17,"JALPAIGURI (SC) 1. Jalpaiguri (M), 2. Arabinda, Bahadur, Boalmari Nandanpur",delimitation_order_2008,
West Bengal,3,JALPAIGURI,18.0,RAJGANJ,JALPAIGURI,primary,by_number,high,18,"RAJGANJ (SC) 1. Binnaguri, Kukurjan, Majhiali, Mantadari, Panikauri",delimitation_order_2008,
West Bengal,3,JALPAIGURI,20.0,MAL,JALPAIGURI,primary,by_number,high,20,MAL (ST) 1. CDB Mal & 2. Mal (M),delimitation_order_2008,
West Bengal,4,DARJEELING,22.0,KALIMPONG,DARJEELING,primary,by_number,high,22,"KALIMPONG 1. CDB Kalimpong-I 2. Kalimpong (M) 3. CDB Kalimpong-II, 4",delimitation_order_2008,
West Bengal,4,DARJEELING,23.0,DARJEELING,DARJEELING,primary,by_number,high,23,"DARJEELING 1. CDB Darjeeling-Pulbazar, 2. Darjeeling (M) and 3.Dhootria",delimitation_order_2008,
West Bengal,4,DARJEELING,24.0,KURSEONG,DARJEELING,primary,by_number,high,24,"KURSEONG 1. Gorabari Margaret’s Hope, Lower Sonada-I, Lower Sonada",delimitation_order_2008,
West Bengal,4,DARJEELING,25.0,MATIGARA-NAXALBARI,DARJEELING,primary,by_number,high,25,"MATIGARA- 1. CDB Naxalbari, 2. Atharakhai, Champasari (excluding",delimitation_order_2008,
West Bengal,4,DARJEELING,26.0,SILIGURI,DARJEELING,primary,by_number,high,26,SILIGURI Ward Nos 1 to 30 and 45 to 47 of Siliguri M Corp,delimitation_order_2008,
West Bengal,4,DARJEELING,27.0,PHANSIDEWA,DARJEELING,primary,by_number,high,27,PHANSIDEWA (ST) 1. CDB Phansidewa & 2. CDB Kharibari,delimitation_order_2008,
West Bengal,4,DARJEELING,28.0,CHOPRA,UTTAR DINAJPUR,secondary,by_number,high,28,CHOPRA 1. CDB Chopra 2. Gobindopur and Kamalagaon Sujali GPs of,delimitation_order_2008,
West Bengal,5,RAIGANJ,29.0,ISLAMPUR,UTTAR DINAJPUR,primary,by_number,high,29,"ISLAMPUR 1. Islampur (M) and 2. Agdimti Khanti, Gaisal-I, Gaisal-II",delimitation_order_2008,
West Bengal,5,RAIGANJ,30.0,GOALPOKHAR,UTTAR DINAJPUR,primary,by_number,high,30,GOALPOKHAR 1. CDB Goalpokhar-I,delimitation_order_2008,
West Bengal,5,RAIGANJ,31.0,CHAKULIA,UTTAR DINAJPUR,primary,by_number,high,31,CHAKULIA 1. CDB Goalpokhar-II 2. Bazargaon-I and Bazargaon-II GPs,delimitation_order_2008,
West Bengal,5,RAIGANJ,32.0,KARANDIGHI,UTTAR DINAJPUR,primary,by_number,high,32,"KARANDIGHI Altapur-I, Altapur-II, Dalkhola-I, Dalkhola-II, Domhana",delimitation_order_2008,
West Bengal,5,RAIGANJ,33.0,HEMTABAD,UTTAR DINAJPUR,primary,by_number,high,33,"HEMTABAD (SC) 1. CDB Hemtabad 2. Bhatun, Bindol, Jagadishpur, Mahipur",delimitation_order_2008,
West Bengal,5,RAIGANJ,34.0,KALIAGANJ,UTTAR DINAJPUR,primary,by_number,high,34,"KALIAGANJ (SC) 1. CDB Kaliaganj, 2. Kaliaganj (M) 3. Barua and Birghai GPs",delimitation_order_2008,
West Bengal,5,RAIGANJ,35.0,RAIGANJ,UTTAR DINAJPUR,primary,by_number,high,35,"RAIGANJ 1. Raiganj (M) and 2. Bahin, Maraikura, Gouri, Kamalabati-I",delimitation_order_2008,
West Bengal,6,BALURGHAT,36.0,ITAHAR,UTTAR DINAJPUR,secondary,by_number,high,36,ITAHAR CDB Itahar,delimitation_order_2008,
West Bengal,6,BALURGHAT,37.0,KUSHMANDI,DAKSHIN DINAJPUR,primary,by_number,high,37,"KUSHMANDI (SC) 1. CDB Kushmandi, 2. Belbari-II, Jahangirpur and Sukdebpur",delimitation_order_2008,
West Bengal,6,BALURGHAT,38.0,KUMARGANJ,DAKSHIN DINAJPUR,primary,by_number,high,38,"KUMARGANJ 1. CDB Kumarganj, 2. Ashokegram, Basuria, Chaloon and",delimitation_order_2008,
West Bengal,6,BALURGHAT,39.0,BALURGHAT,DAKSHIN DINAJPUR,primary,by_number,high,39,"BALURGHAT 1. CDB Hilli 2. Amritakhand, Vatpara and Chingishpur GPs of",delimitation_order_2008,
West Bengal,6,BALURGHAT,40.0,TAPAN,DAKSHIN DINAJPUR,primary,by_number,high,40,"TAPAN(ST) 1. Boaldar, Chak Vrigu, Jalghar, Bolla, Danga, Gpalbati",delimitation_order_2008,
West Bengal,6,BALURGHAT,41.0,GANGARAMPUR,DAKSHIN DINAJPUR,primary,by_number,high,41,"GANGARAMPUR 1. Gangarampur (M), 2. Belbari-I, Damdama, Gangarampur",delimitation_order_2008,
West Bengal,6,BALURGHAT,42.0,HARIRAMPUR,DAKSHIN DINAJPUR,primary,by_number,high,42,HARIRAMPUR 1. CDB Harirampur & 2. CDB Banshihari,delimitation_order_2008,
West Bengal,7,"MALDAHA UTTAR 43. HABIBPUR (ST), 44. GAZOLE (SC), 45. CHANCHAL",46.0,HARISCHANDRAPUR,MALDAHA,primary,by_number,high,46,"HARISCHANDRA 1. CDB Harischandrapur-II 2. Bhingole, Harishchandrapur and",delimitation_order_2008,
West Bengal,7,"MALDAHA UTTAR 43. HABIBPUR (ST), 44. GAZOLE (SC), 45. CHANCHAL",47.0,MALATIPUR,MALDAHA,primary,by_number,high,47,"MALATIPUR 1. CDB Chanchal-II 2. Maharajpur, Peerganj, Sreepur-I and",delimitation_order_2008,
West Bengal,7,"MALDAHA UTTAR 43. HABIBPUR (ST), 44. GAZOLE (SC), 45. CHANCHAL",48.0,RATUA,MALDAHA,primary,by_number,high,48,"RATUA 1. CDB Ratua-I, 2. Araidanga, Paranpur, Pukuria and",delimitation_order_2008,
West Bengal,7,"MALDAHA UTTAR 43. HABIBPUR (ST), 44. GAZOLE (SC), 45. CHANCHAL",50.0,MALDAHA,MALDAHA,primary,by_number,high,50,MALDAHA (SC) 1. CDB Maldaha 2. Old Maldaha (M) 3. Narhatta GP of CDB,delimitation_order_2008,
West Bengal,8,MALDAHA,49.0,MANIKCHAK,MALDAHA,primary,by_number,high,49,"MANIKCHAK 1. CDB Manikchak, 2. Milki, Fulbaria and Sovanagar GPs of",delimitation_order_2008,
West Bengal,8,MALDAHA,51.0,ENGLISH BAZAR,MALDAHA,primary,by_number,high,51,"ENGLISH BAZAR 1. English Bazar (M) 2. Amriti, Binodpur, Jadupur-I, Jadupur",delimitation_order_2008,
West Bengal,8,MALDAHA,52.0,MOTHABARI,MALDAHA,primary,by_number,high,52,"MOTHABARI 1. CDB Kaliachak-II, 2. Alinagar and Kaliachak-I GPs of CDB",delimitation_order_2008,
West Bengal,8,MALDAHA,53.0,DAKSHIN SUJAPUR,MALDAHA,primary,by_number,high,53,"SUJAPUR 1. Alipur-I, Alipur-II, Bamongram Mashimpur, Gayeshbari",delimitation_order_2008,
West Bengal,8,MALDAHA,54.0,BAISNABNAGAR,MALDAHA,primary,by_number,high,54,BAISNABNAGAR 1. CDB Kaliachak-III,delimitation_order_2008,
West Bengal,8,MALDAHA,55.0,FARAKKA,MURSHIDABAD,secondary,by_number,high,55,"FARAKKA 1. CDB Farakka, 2. Gajinagar Malancha and Kanchantala",delimitation_order_2008,
West Bengal,8,MALDAHA,56.0,SAMSERGANJ,MURSHIDABAD,secondary,by_number,high,56,"SAMSERGANJ 1. Dhulian (M), 2. Bhasaipaikar, Bogdadnagar, Chachanda",delimitation_order_2008,
West Bengal,9,JANGIPUR,57.0,SUTI,MURSHIDABAD,primary,by_number,high,57,"SUTI 1. CDB Suti-II, 2. Bahutali, Harua and Sadikpur GPs of CDB",delimitation_order_2008,
West Bengal,9,JANGIPUR,58.0,JANGIPUR,MURSHIDABAD,primary,by_number,high,58,JANGIPUR 1. Jangipur (M) 2. CDB Raghunathganj-I 3. Ahiran and,delimitation_order_2008,
West Bengal,9,JANGIPUR,59.0,RAGHUNATHGANJ,MURSHIDABAD,primary,by_number,high,59,"RAGHUNATHGANJ 1. CDB Raghunathganj-II, 2. Nurpur GP of CDB Suti-I and 3",delimitation_order_2008,
West Bengal,9,JANGIPUR,60.0,SAGARDIGHI,MURSHIDABAD,primary,by_number,high,60,SAGARDIGHI CDB Sagardighi,delimitation_order_2008,
West Bengal,9,JANGIPUR,61.0,LALGOLA,MURSHIDABAD,primary,by_number,high,61,"LALGOLA 1. Airmari Krishnapur, Bahadurpur, Bilbora Kopra",delimitation_order_2008,
West Bengal,9,JANGIPUR,65.0,NABAGRAM,MURSHIDABAD,primary,by_number,high,65,"NABAGRAM (SC) 1. CDB Nabagram, 2. Neallishpara Goaljan, Radharghat-I",delimitation_order_2008,
West Bengal,10,BAHARAMPUR,67.0,BURWAN,MURSHIDABAD,primary,by_number,high,67,"BURWAN (SC) 1. Biprasekhar, Burwan-I, Burwan-II, Kharjuna, Kuli",delimitation_order_2008,
West Bengal,10,BAHARAMPUR,68.0,KANDI,MURSHIDABAD,primary,by_number,high,68,"KANDI 1. CDB Kandi, 2. Kandi (M), 3. Satui Chowrigachha GP of",delimitation_order_2008,
West Bengal,10,BAHARAMPUR,69.0,BHARATPUR,MURSHIDABAD,primary,by_number,high,69,"BHARATPUR 1. CDB Bharatpur-II, 2. Alugram, Amlai, Bharatpur, Sijgram",delimitation_order_2008,
West Bengal,10,BAHARAMPUR,72.0,BAHARAMPUR,MURSHIDABAD,primary,by_number,high,72,"BAHARAMPUR 1. Baharampur (M), 2. Bhakuri-I, Daulatabad, Gurudaspur",delimitation_order_2008,
West Bengal,10,BAHARAMPUR,74.0,NOWDA,MURSHIDABAD,primary,by_number,high,74,"NOWDA 1. CDB Nowda, 2. Chaitannapur-I, Chaitannapur-II, Madda",delimitation_order_2008,
West Bengal,10,BAHARAMPUR,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
West Bengal,11,MURSHIDABAD,62.0,BHAGAWANGOLA,MURSHIDABAD,primary,by_number,high,62,"BHAGAWANGOLA 1. CDB Bhagawangola-II, 2. Bhagawangola, Habaspur",delimitation_order_2008,
West Bengal,11,MURSHIDABAD,63.0,RANINAGAR,MURSHIDABAD,primary,by_number,high,63,"RANINAGAR 1. CDB Raninagar-I, 2. Kalinagar-I, Kalinagar-II, Malibari-I",delimitation_order_2008,
West Bengal,11,MURSHIDABAD,64.0,MURSHIDABAD,MURSHIDABAD,primary,by_number,high,64,"MURSHIDABAD 1. CDB Murshidabad Jiaganj, 2. Jiaganj Azimganj (M) and 3",delimitation_order_2008,
West Bengal,11,MURSHIDABAD,73.0,HARIHARPARA,MURSHIDABAD,primary,by_number,high,73,"HARIHARPARA 1. CDB Hariharpara, 2. Chhaighari and Madanpur GPs of",delimitation_order_2008,
West Bengal,11,MURSHIDABAD,75.0,DOMKAL,MURSHIDABAD,primary,by_number,high,75,"DOMKAL 1. Ajimganjgola, Bhagirathpur, Domkal, Garaimari, Garibpur",delimitation_order_2008,
West Bengal,11,MURSHIDABAD,76.0,JALANGI,MURSHIDABAD,primary,by_number,high,76,"JALANGI 1. CDB Jalangi 2. Katlamari-I, Katlamari-II, Rajapur and",delimitation_order_2008,
West Bengal,11,MURSHIDABAD,77.0,KARIMPUR,NADIA,secondary,by_number,high,77,"KARIMPUR 1. CDB Karimpur-I, 2. Dhoradaha-I, Dhoradaha-II, Murutia",delimitation_order_2008,
West Bengal,12,"KRISHNANAGAR 78 TEHATTA, 79 PALASHIPARA, 80. KALIGANJ, 81",82.0,CHAPRA,NADIA,primary,by_number,high,82,CHAPRA CDB Chapra,delimitation_order_2008,
West Bengal,12,"KRISHNANAGAR 78 TEHATTA, 79 PALASHIPARA, 80. KALIGANJ, 81",83.0,KRISHNANAGAR UTTAR,NADIA,primary,by_number,high,83,"KRISHNANAGAR 1. Krishnanagar (M), 2. Bhandar Khola, Bhimpur, Asannagar",delimitation_order_2008,
West Bengal,12,"KRISHNANAGAR 78 TEHATTA, 79 PALASHIPARA, 80. KALIGANJ, 81",85.0,KRISHNANAGAR DAKSHIN,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
West Bengal,13,RANAGHAT,84.0,NABADWIP,NADIA,primary,by_number,high,84,"NABADWIP 1. CDB Nabadwip, 2. Nabadwip (M), 3. Bhaluka and Joania",delimitation_order_2008,
West Bengal,13,RANAGHAT,86.0,SANTIPUR,NADIA,primary,by_number,high,86,"SANTIPUR 1. Babla, Baganchra, Belgoria-I, Belgoria-II Gayeshpur and",delimitation_order_2008,
West Bengal,13,RANAGHAT,88.0,KRISHNAGANJ,NADIA,primary,by_number,high,88,"KRISHNAGANJ 1. CDB Krishnaganj, 2. Badkulla-I, Badkulla-II, Betna",delimitation_order_2008,
West Bengal,13,RANAGHAT,90.0,RANAGHAT DAKSHIN,NADIA,primary,by_number,high,90,"RANAGHAT 1. Anishmali, Baidyapur-I, Baidyapur-II, Debagram, Majher",delimitation_order_2008,
West Bengal,13,RANAGHAT,91.0,CHAKDAHA,NADIA,primary,by_number,high,91,"CHAKDAHA 1. Chanduria-I, Dubra, Ghetugachhi, Rautari, Silinda-I",delimitation_order_2008,
West Bengal,14,BANGAON,92.0,KALYANI,NADIA,secondary,by_number,high,92,"KALYANI (SC) 1. Chanduria-II, Kanchrapara, Madanpur-I, Madanpur-II",delimitation_order_2008,
West Bengal,14,BANGAON,93.0,HARINGHATA,NADIA,secondary,by_number,high,93,"HARINGHATA (SC) 1. CDB Haringhata, 2. Dewli and Hingara GPs of CDB",delimitation_order_2008,
West Bengal,14,BANGAON,95.0,BANGAON UTTAR,NORTH 24 PARGANAS,primary,by_number,high,95,"BANGAON UTTAR 1. Bangaon (M), 2. Akaipur, Chhaigheria, Dharma Pukuria",delimitation_order_2008,
West Bengal,14,BANGAON,96.0,BANGAON DAKSHIN,NORTH 24 PARGANAS,primary,by_number,high,96,"BANGAON 1. Bairampur, Chauberia-I, Chauberia-II, Dighari, Kalupur and",delimitation_order_2008,
West Bengal,14,BANGAON,97.0,GAIGHATA,NORTH 24 PARGANAS,primary,by_number,high,97,"GAIGHATA (SC) 1. Dharmapur-I, Dharmapur-II, Ichapur-I, Ichapur-II, Jaleswar",delimitation_order_2008,
West Bengal,15,BARRACKPUR,102.0,AMDANGA,NORTH 24 PARGANAS,primary,by_number,high,102,"AMDANGA 1. CDB Amdanga 2. Dattapukur-I, Dattapukur-II and",delimitation_order_2008,
West Bengal,15,BARRACKPUR,103.0,BIJPUR,NORTH 24 PARGANAS,primary,by_number,high,103,BIJPUR 1. Kanchrapara (M) and 2. Halisahar (M),delimitation_order_2008,
West Bengal,15,BARRACKPUR,104.0,NAIHATI,NORTH 24 PARGANAS,primary,by_number,high,104,"NAIHATI 1. Naihati(M), 2. Jethia, Kampa-Chakla, Majhipara–Palasi",delimitation_order_2008,
West Bengal,15,BARRACKPUR,105.0,BHATPARA,NORTH 24 PARGANAS,primary,by_number,high,105,BHATPARA Ward No.1 to 17 of Bhatpara (M),delimitation_order_2008,
West Bengal,15,BARRACKPUR,106.0,JAGATDAL,NORTH 24 PARGANAS,primary,by_number,high,106,"JAGATDAL 1. Ward Nos.18 to 35 of Bhatpara (M), 2. Kogachi-I, Kogachi",delimitation_order_2008,
West Bengal,15,BARRACKPUR,107.0,NOAPARA,NORTH 24 PARGANAS,primary,by_number,high,107,"NOAPARA 1. North Barrackpur (M), 2. Garulia (M), 3. Ichapur Def",delimitation_order_2008,
West Bengal,15,BARRACKPUR,108.0,BARRACKPUR,NORTH 24 PARGANAS,primary,by_number,high,108,BARRACKPUR 1. Barrackpur (M) and 2. Titagarh (M),delimitation_order_2008,
West Bengal,16,DUM DUM,109.0,KHARDAHA,NORTH 24 PARGANAS,primary,by_number,high,109,"KHARDAHA 1. Khardaha (M), 2. Ward Nos.15, 18 to 21 and 35 of",delimitation_order_2008,
West Bengal,16,DUM DUM,110.0,DUM DUM UTTAR,NORTH 24 PARGANAS,primary,by_number,high,110,DUM DUM UTTAR 1. North DumDum (M) and 2. New Barrackpur (M),delimitation_order_2008,
West Bengal,16,DUM DUM,111.0,PANIHATI,NORTH 24 PARGANAS,primary,by_number,high,111,"PANIHATI Ward Nos.1 to 14, 16, 17 and 22 to 34 of Panihati (M)",delimitation_order_2008,
West Bengal,16,DUM DUM,112.0,KAMARHATI,NORTH 24 PARGANAS,primary,by_number,high,112,KAMARHATI Ward Nos.1 to 16 and 21 to 35 of Kamarhati (M),delimitation_order_2008,
West Bengal,16,DUM DUM,113.0,BARANAGAR,NORTH 24 PARGANAS,primary,by_number,high,113,BARANAGAR 1. Baranagar (M) and 2. Ward Nos.17 to 20 of Kamarhati (M),delimitation_order_2008,
West Bengal,16,DUM DUM,114.0,DUM DUM,NORTH 24 PARGANAS,primary,by_number,high,114,DUM DUM 1. Dum Dum (M) and 2. Ward Nos.1 to 17 of South Dum,delimitation_order_2008,
West Bengal,16,DUM DUM,117.0,RAJARHAT GOPALPUR,NORTH 24 PARGANAS,primary,by_number,high,117,RAJARHAT 1. Ward Nos. 7 to 9 and 14 to 27 of Rajarhat Gopalpur (M),delimitation_order_2008,
West Bengal,17,BARASAT,100.0,HABRA,NORTH 24 PARGANAS,primary,by_number,high,100,"HABRA 1. Kumra, Pritibha, Rautara and Machhalandpur-II GPs of",delimitation_order_2008,
West Bengal,17,BARASAT,101.0,ASHOKNAGAR,NORTH 24 PARGANAS,primary,by_number,high,101,ASHOKNAGAR 1. CDB Habra-II and 2. Ashoknagar Kalyangarh (M),delimitation_order_2008,
West Bengal,17,BARASAT,116.0,BIDHANNAGAR,NORTH 24 PARGANAS,primary,by_number,high,116,"BIDHANNAGAR 1. Bidhannagar (M) and 2. Ward Nos. 19, 20 and 28 to 35 of",delimitation_order_2008,
West Bengal,17,BARASAT,118.0,MADHYAMGRAM,NORTH 24 PARGANAS,primary,by_number,high,118,"MADHYAMGRAM 1. Madhyamgram (M) 2. Chandipur Rohanda, Kemia",delimitation_order_2008,
West Bengal,17,BARASAT,119.0,BARASAT,NORTH 24 PARGANAS,primary,by_number,high,119,BARASAT 1. Barasat (M) and 2. Chhoto Jagulia GPs of CDB Barasat-I,delimitation_order_2008,
West Bengal,17,BARASAT,120.0,DEGANGA,NORTH 24 PARGANAS,primary,by_number,high,120,"DEGANGA 1. Kadambagachhi and Katra GPs of CDB Barasat-I, 2",delimitation_order_2008,
West Bengal,18,BASIRHAT,99.0,BADURIA,NORTH 24 PARGANAS,primary,by_number,high,99,"BADURIA 1. Aturia, Bagjola, Bajitpur, Chandipur, Chhatra, South",delimitation_order_2008,
West Bengal,18,BASIRHAT,121.0,HAROA,NORTH 24 PARGANAS,primary,by_number,high,121,"HAROA 1. Falti Beleghata, Dadpur, Kiritipur –I, Kiritipur-II, Shashan",delimitation_order_2008,
West Bengal,18,BASIRHAT,122.0,MINAKHAN,NORTH 24 PARGANAS,primary,by_number,high,122,"MINAKHAN (SC) 1. CDB Minakhan 2. Bakjuri, Kulti, Shalipur and Sonapukur",delimitation_order_2008,
West Bengal,18,BASIRHAT,123.0,SANDESHKHALI,NORTH 24 PARGANAS,primary,by_number,high,123,"SANDESHKHALI 1. Bayermari-I, Bayermari-II, Hathgachhi, Nazat-I, Nazat-II",delimitation_order_2008,
West Bengal,18,BASIRHAT,124.0,BASIRHAT DAKSHIN,NORTH 24 PARGANAS,primary,by_number,high,124,"BASIRHAT 1. Basirhat (M), 2. CDB Basirhat-I and 3. Taki (M)",delimitation_order_2008,
West Bengal,18,BASIRHAT,125.0,BASIRHAT UTTAR,NORTH 24 PARGANAS,primary,by_number,high,125,"BASIRHAT UTTAR 1. Amlani, Bhebia, MakhalGachha, Murarisha GPs of CDB",delimitation_order_2008,
West Bengal,19,JAYNAGAR,127.0,GOSABA,SOUTH 24 PARGANAS,primary,by_number,high,127,GOSABA (SC) 1. CDB Gosaba and 2. Maszidbati and Chunakhali GPs of,delimitation_order_2008,
West Bengal,19,JAYNAGAR,128.0,BASANTI,SOUTH 24 PARGANAS,primary,by_number,high,128,"BASANTI (SC) 1. Amjhara, Basanti, Bharatgarh, Fool Malancha, Jharkhali",delimitation_order_2008,
West Bengal,19,JAYNAGAR,129.0,KULTALI,SOUTH 24 PARGANAS,primary,by_number,high,129,"KULTALI (SC) 1. CDB Kultali and 2. Baishata, Chuprijhara, Manirhat",delimitation_order_2008,
